id,id,lat,lon,risk,risk_all_pois,risk_river,river_dist,river_dist_normalized,RL,inside,has_edu,edu_type,is_road,is_river,urban_prob
39,2377,38.682367191635876,-9.227030878363614,0.8394497612533347,52626.02763855969,0,None,None,3,True,False,0,False,False,0
40,2378,38.682367191635876,-9.225872074491198,0.8357806039081213,52396.07378636145,0,None,None,3,True,False,0,False,False,0
41,2379,38.682367191635876,-9.224713270618782,0.83434390761456,52306.032990598265,0,None,None,3,True,False,0,False,False,0
42,2380,38.682367191635876,-9.223554466746366,0.8349770698150732,52345.714605033325,0,None,None,3,True,False,0,False,False,0
43,2381,38.682367191635876,-9.22239566287395,0.8375101860447015,52504.47035744847,0,None,None,3,True,False,0,False,False,0
44,2382,38.682367191635876,-9.221236859001534,0.841745071235642,52769.879570423334,0,None,None,3,True,False,0,False,False,0
45,2383,38.682367191635876,-9.220078055129118,0.847436250210971,53126.55779536612,0,None,None,3,True,False,0,False,False,0
46,2384,38.682367191635876,-9.218919251256702,0.8542816725949187,53555.57489629975,0,None,None,3,True,False,0,False,False,0
47,2385,38.682367191635876,-9.217760447384286,0.8619270522119851,54034.727009183596,0,None,None,3,True,False,0,False,False,0
48,2386,38.682367191635876,-9.21660164351187,0.8699827828030836,54539.596685626035,0,None,None,3,True,False,0,False,False,0
49,2387,38.682367191635876,-9.215442839639454,0.8780485726285704,55045.09679556589,0,None,None,3,True,False,0,False,False,0
50,2388,38.682367191635876,-9.214284035767038,0.8857395597907424,55527.10722977521,0,None,None,3,True,False,0,False,False,0
51,2389,38.682367191635876,-9.213125231894622,0.8927086202970844,55963.872993371195,0,None,None,3,True,False,0,False,False,0
52,2390,38.682367191635876,-9.211966428022206,0.8986618219907473,56336.97273632899,0,None,None,3,True,False,0,False,False,0
