id,id,lat,lon,risk,risk_all_pois,risk_river,river_dist,river_dist_normalized,RL,inside,has_edu,edu_type,is_road,is_river,urban_prob
31,2369,38.682367191635876,-9.23630130934294,0.9467691423745701,30700.626497053287,0,None,None,3,True,False,0,False,False,0
32,2370,38.682367191635876,-9.235142505470524,0.9188792583493108,29796.458758931105,0,None,None,3,True,False,0,False,False,0
33,2371,38.682367191635876,-9.23398370159811,0.8953790395249078,29034.60045645151,0,None,None,3,True,False,0,False,False,0
34,2372,38.682367191635876,-9.232824897725694,0.8761321502117912,28410.631695578657,0,None,None,3,True,False,0,False,True,0
35,2373,38.682367191635876,-9.231666093853278,0.8607837115672885,27913.047588009813,0,None,None,3,True,False,0,False,False,0
36,2374,38.682367191635876,-9.230507289980862,0.8488072383130144,27524.7799020205,0,None,None,3,True,False,0,False,False,0
37,2375,38.682367191635876,-9.229348486108446,0.8395889317636025,27225.92977505152,0,None,None,3,True,False,0,False,False,0
38,2376,38.682367191635876,-9.22818968223603,0.8325238551127442,26996.88563957642,0,None,None,3,True,False,0,False,False,0
39,2377,38.682367191635876,-9.227030878363614,0.8270953742338788,26820.898630335436,0,None,None,3,True,False,0,False,False,0
40,2378,38.682367191635876,-9.225872074491198,0.8229189854187793,26685.503444573915,0,None,None,3,True,False,0,False,False,0
41,2379,38.682367191635876,-9.224713270618782,0.8197466064955485,26582.65745665635,0,None,None,3,True,False,0,False,False,0
42,2380,38.682367191635876,-9.223554466746366,0.8174398485247991,26507.874207829685,0,None,None,3,True,False,0,False,False,0
43,2381,38.682367191635876,-9.22239566287395,0.8159274331473666,26458.842910687115,0,None,None,3,True,False,0,False,False,0
44,2382,38.682367191635876,-9.221236859001534,0.8151628683246189,26434.05633051326,0,None,None,3,True,False,0,False,False,0
45,2383,38.682367191635876,-9.220078055129118,0.8150947940903658,26431.849418273923,0,None,None,3,True,False,0,False,False,0
46,2384,38.682367191635876,-9.218919251256702,0.8156554057359476,26450.023999533983,0,None,None,3,True,False,0,False,False,0
47,2385,38.682367191635876,-9.217760447384286,0.8167642297102349,26485.971186116003,0,None,None,3,True,False,0,False,False,0
48,2386,38.682367191635876,-9.21660164351187,0.8183382968218531,26537.00118318144,0,None,None,3,True,False,0,False,False,0
49,2387,38.682367191635876,-9.215442839639454,0.8202981884064282,26600.53930113794,0,None,None,3,True,False,0,False,False,0
50,2388,38.682367191635876,-9.214284035767038,0.8225633971825214,26673.97555829841,0,None,None,3,True,False,0,False,False,0
51,2389,38.682367191635876,-9.213125231894622,0.8250379648883207,26754.199064547356,0,None,None,3,True,False,0,False,False,0
52,2390,38.682367191635876,-9.211966428022206,0.8275942148490588,26837.0706441847,0,None,None,3,True,False,0,False,False,0
